companyName,industry,numberOfEmployees,companyType,establishmentDate,capital,revenue,ceoName,graduateSalary,mainBusiness,hasFourInsurances,homepage,address,affiliates
대신증권,증권 중개업,"1,359명 (2024.12.31)",대기업,1962.07.27 (64년차),"4,567억 3천만원 (2024.12.31)","3조 4,084억원 (2024.12.31)",오익근,"6,000만원 상세보기","유가증권 위탁매매,인수주선,자기매매 기타 금융서비스","국민연금, 건강보험, 고용보험, 산재보험",http://www.daishin.com,"서울 중구 삼일대로 343 (저동1가, 대신파이낸스센터) 대신증권",대신증권그룹 대신에프앤아이(주) (주)에이스브이 대신에이엠씨(주) (주)리버빌 대신자산운용(주) (주)대신경제연구소 프라퍼티메이커스(주) 우리비씨페가수스유동화전문(유) 우리이에이제일차유동화전문(유) (주)대신저축은행 디에스엔피엘인베스트먼트대부(주) 에프케이1509유동화전문(유) 더보기
대양금속,자동차·조선·철강·항공,200명,중소기업,1973.08.22 (53년차),270억 4천만원,1천2백억,송윤순,"2,650만원 상세보기",스텐레스냉연강판 제조 및 수출 전문업체 (증권거래소상장),"국민연금, 건강보험, 고용보험, 산재보험",http://www.daiyangmetal.co.kr,충남 예산군 신암면 계촌리 222번지,N/A
대영포장,골판지 제조업,345명 (2024.12.31),중견기업,1979.06.01 (47년차),541억 9천만원 (2024.12.31),"2,808억 3천만원 (2024.12.31)",강병은/손용수,N/A,"골판지원단,골판지상자 제조","국민연금, 건강보험, 고용보험, 산재보험",http://www.dygroup.co.kr,경기 안산시 원시동 725-8번지 (반월공단 1BL - 7LOT),대양그룹 대양제지공업(주) (주)광신판지 신대양제지(주) 대양판지(주) 신대양제지반월(주) 신대양포장(주)
대우건설,건설·시공·토목·조경,"5,433명",대기업,1973.11.01 (53년차),2조 781억원 (2024.12.31),"9조 3,973억원 (2024.12.31)",김보현,"3,300만원 상세보기","국내외 건축, 토목, 플랜트, 주택 사업","국민연금, 건강보험, 고용보험, 산재보험",http://www.daewooenc.com,"서울 중구 을지로 170 (을지로4가, 을지트윈타워) 에이동",중흥건설그룹 중흥산업개발(주) 중흥토건(주) 중흥건설산업(주) 나주관광개발(주) 세흥건설(주) (자)중흥주택 (주)대우에스티 중흥건설(주) 대우송도호텔(주) (주)헤럴드 순천에코밸리(주) 지더블유아이시(주) (주)세중이엔씨 한국인프라관리(주) (주)남도일보 중흥에스클래스(주) (주)헤럴드에듀 더보기
대웅,의약용 화합물 및 항생물질 제조업,"1,749명 (2024.12.31)",중견기업,2002.10.01 (24년차),289억 6천만원 (2024.12.31),"1조 2,654억원 (2024.12.31)",이창재/박성수,"4,225만원 상세보기","양약,의료기기 제조/화장품,의약부의품 도소매/부동산 임대","국민연금, 건강보험, 고용보험, 산재보험",http://www.daewoong.co.kr,서울 강남구 삼성동 163-3 대웅제약,대웅그룹 (주)에이치알그룹 (주)대웅이엔지 (주)대웅개발 한올바이오파마(주) (주)대웅 (주)대웅경영개발원 (주)대웅생명과학 (주)힐리언스 (주)아이디에스앤트러스트 대웅바이오(주) 다나아데이터(주) (주)대웅테라퓨틱스 (주)대웅펫 (주)아피셀테라퓨틱스 농업회사법인(주)대웅낙원 더보기
대웅제약,의약용 화합물 및 항생물질 제조업,"1,749명 (2024.12.31)",중견기업,2002.10.01 (24년차),289억 6천만원 (2024.12.31),"1조 2,654억원 (2024.12.31)",이창재/박성수,"4,225만원 상세보기","양약,의료기기 제조/화장품,의약부의품 도소매/부동산 임대","국민연금, 건강보험, 고용보험, 산재보험",http://www.daewoong.co.kr,서울 강남구 삼성동 163-3 대웅제약,대웅그룹 (주)에이치알그룹 (주)대웅이엔지 (주)대웅개발 한올바이오파마(주) (주)대웅 (주)대웅경영개발원 (주)대웅생명과학 (주)힐리언스 (주)아이디에스앤트러스트 대웅바이오(주) 다나아데이터(주) (주)대웅테라퓨틱스 (주)대웅펫 (주)아피셀테라퓨틱스 농업회사법인(주)대웅낙원 더보기
대원강업,자동차·조선·철강·항공,797명,대기업 계열사·자회사,1946.09.20 (80년차),310억원,1조 245억,김항수,"5,067만원 상세보기","자동차용 신품 조향장치 및 현가 장치(코일스프링, 스테빌라이저바), 차량 및 철도용 시트","국민연금, 건강보험, 고용보험, 산재보험",http://www.dwku.com,"충남 천안시 서북구 오송1길 114-41 (모전리, 대원강업) 대원강업",현대백화점그룹 (주)현대에버다임 (주)현대백화점 (주)한섬 (주)현대리바트 (주)현대홈쇼핑 (주)현대바이오랜드 (주)현대퓨처넷 (주)현대이지웰 (주)씨엔에스푸드시스템 (주)지누스 (주)현대리바트엠앤에스 (주)현대드림투어 대원정밀공업(주) (주)삼원강재 한무쇼핑(주) (주)현대지에프홀딩스 더보기
대원전선,기타 절연선 및 케이블 제조업,157명 (2024.12.31),중견기업,1969.11.29 (57년차),388억원1십만원 (2024.12.31),"5,399억 2천만원 (2024.12.31)",서명환,"4,100만원 상세보기","전선,통신케이블,무선통신장비,합성수지 제조,도매/부동산 매매,임대","국민연금, 건강보험, 고용보험, 산재보험",http://www.daewoncable.co.kr,충남 예산군 고덕면 호음덕령길 92 (오추리) 대원전선(주),대원전선그룹 갑도물산(주) 대원에프엠아이(주) 대원홀딩스(주) 대명전선(주)
대원화성,화학·에너지·환경,250명,중견기업,1974 (52년차),155억원,1천2백억,강동엽,"2,600만원","인조피혁,벽지,정제","국민연금, 건강보험, 고용보험, 산재보험",http://www.daewon21.co.kr,경기 오산시 외삼미동 496,N/A
대주전자재료,그 외 기타 전자부품 제조업,341명 (2024.12.31),중소기업,1981.07.06 (45년차),77억 4천만원 (2024.12.31),"1,694억 2천만원 (2024.12.31)",임일지/임중규,"4,400만원 상세보기","PDP도전재료,칩부품용 전자재료,특수절연재료,고온전극재료,분말도료 제조,도매/전자재료 개발","국민연금, 건강보험, 고용보험, 산재보험",http://www.daejoo.co.kr,경기 시흥시 정왕3동 1236-10호 시화공단 1라 110호,대주전자재료그룹 이엠디(주)
대창,자동차·조선·철강·항공,370명,중견기업,1974.04.16 (52년차),455억 7천만원,5900억,조시영/조경호,"2,700만원 상세보기","동 및 동합금, 비철금속 전문제조업체","국민연금, 건강보험, 고용보험, 산재보험",http://www.brassone.com/,경기 시흥시 정왕동 1292-4 시화공단 4나 506 (주)대창,N/A
대한방직,면직물 직조업,314명 (2024.12.31),중견기업,1953.08.10 (73년차),53억원 (2024.12.31),"1,211억 4천만원 (2024.12.31)",설범/김인호,N/A,"면사,화섬사,면직물 제조,판매,건설","국민연금, 건강보험, 고용보험, 산재보험",http://www.thtc.co.kr,서울 중구 중림로 48 (중림동) 성준빌딩,N/A
대한유화,합성수지 및 기타 플라스틱 물질 제조업,870명 (2024.12.31),중견기업,1970.06.02 (56년차),410억원 (2024.12.31),"2조 7,794억원 (2024.12.31)",강길순,"5,020만원 상세보기","폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조","국민연금, 건강보험, 고용보험, 산재보험",http://www.kpic.co.kr,"서울 종로구 자하문로 77 (옥인동, 유남빌딩) 유남빌딩 4층 총무인사팀",케이피아이씨코포레이션그룹 오드펠터미널코리아(주) (주)한주 (주)케이피아이씨코포레이션 (주)코리아에어텍 (주)에이원상사
대한전선,기타 절연선 및 케이블 제조업,"1,193명 (2025.04.03)",대기업,1955.02.21 (71년차),"1,864억 4천만원 (2024.12.31)",3조 232억원 (2024.12.31),송종민,"4,500만원 상세보기","전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사","국민연금, 건강보험, 고용보험, 산재보험",http://www.taihan.com,"서울 서초구 양재대로2길 18 (우면동, 호반파크2관) 대한전선",호반건설그룹 대아청과(주) (주)호반건설 (주)호반호텔앤리조트 (주)서울신문사 (주)삼성금거래소 (주)호반티비엠 호반프라퍼티(주) (주)리솜웨이하이골프리조트 (주)호반자산개발 호반써밋(주) 호반서서울(주) (주)호반 화랑관사비티엘(주) (주)호반산업 (주)리솜리조트 티에스리빙(주) 더보기
대한제강,제강업,401명 (2024.12.31),중견기업,1954.06.10 (72년차),246억 4천만원 (2024.12.31),"7,962억 8천만원 (2024.12.31)",이경백,"3,150만원 상세보기","제강,철재,철근,환봉,마환봉,빌레트 제조","국민연금, 건강보험, 고용보험, 산재보험",http://www.idaehan.com,부산 사하구 하신번영로 69 (신평동),대한제강그룹 한일스틸(주) 대한네트웍스(주) 대한제강판매(주) 와이케이스틸(주) 농업회사법인그레프(주)
대한제당,설탕 제조업,322명 (2024.12.31),중견기업,1956.07.06 (70년차),480억 8천만원 (2024.12.31),1조 488억원 (2024.12.31),강승우,"4,500만원 상세보기","제당,인산칼슘,설탕,기능성감미료(자일로올리고당),외식산 제조,도소매/부동산 임대","국민연금, 건강보험, 고용보험, 산재보험",http://www.ts.co.kr,"서울 송파구 올림픽로 299 (신천동, 대한제당) 대한제당건물",대한제당그룹 델리치푸드(주) 공주개발(주) (주)티에스개발 티에스유업(주) (주)티에스우인 (주)티에스신용투자대부 농업회사법인(주)알앤에프 대한에프에쓰에쓰(주) 티에스사료(주)
대한제분,곡물 제분업,395명 (2024.12.31),중견기업,1952.12.25 (74년차),84억 5천만원 (2024.12.31),"4,678억 3천만원 (2024.12.31)",이건영/송인석,"5,500만원 상세보기","소맥분,토코밀,프리믹스,밀가루조제품,제분부산물 제조/파스타 수입,판매","국민연금, 건강보험, 고용보험, 산재보험",http://www.dhflour.co.kr,"서울 중구 세종대로 39 (남대문로4가, 대한서울상공회의소) 14층 대한제분",대한제분그룹 디에이치바이탈피드(주) (주)디앤비컴퍼니 대한사료(주) (주)쉐프스푸드 대한싸이로(주) (주)비티스 (주)글로벌심층수 (주)보나비 우리와(주) 농업회사법인(주)대한에코팜
대한항공,항공 여객 운송업,"18,101명 (2024.12.31)",대기업,1962.06.19 (64년차),"1조 8,466억원 (2024.12.31)",16조 1천억원 (2024.12.31),조원태/우기홍,"3,647만원 상세보기","여객운송,화물운송/항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매","국민연금, 건강보험, 고용보험, 산재보험",http://www.koreanair.com,"서울 강서구 하늘길 260 (공항동, 대한항공)",한진그룹 토파스여행정보(주) (주)한국글로발로지스틱스시스템 태일캐터링(주) 포항항7부두운영(주) (주)항공종합서비스 (주)칼호텔네트워크 (주)싸이버스카이 아시아나세이버(주) 한진평택컨테이너터미널(주) 한진부산컨테이너터미널(주) 태일통상(주) (주)한진 아시아나항공(주) 아시아나에어포트(주) 더보기
대한해운,외항 화물 운송업,189명 (2024.12.31),대기업,1968.12.12 (58년차),"1,606억 4백만원 (2024.12.31)","8,566억 2천만원 (2024.12.31)",한수한,"5,000만원 상세보기","외항화물운송,국제해운대리점","국민연금, 건강보험, 고용보험, 산재보험",http://www.korealines.co.kr,"서울 강서구 마곡중앙8로 78 (마곡동, 에스엠알앤디센터) SM R&D센터",SM그룹 케이엘씨에스엠(주) 에스엠화진(주) 에스엠상선(주) (주)한스케미칼 (주)에스엠바로코사경인 에스엠자산개발(주) 창명해운(주) (주)태길종합건설 에스엠신용정보(주) (주)에스엠바로코사 한덕철광산업(주) 신촌역사(주) 에스엠에이엠씨투자대부(주) 한국선박금융(주) 국일제지(주) 우방토건(주) 더보기
대현,플라스틱 접착처리 제품 제조업,331명 (2024.12.31),중견기업,1999.12.02 (27년차),1억원 (2024.12.31),"1,274억 4천만원 (2024.12.31)",박준홍,"4,347만원 상세보기","점착테이프,프라스틱표면가공,축전지 제조/전자부품 도소매/전자상거래/부동산 임대","국민연금, 건강보험, 고용보험, 산재보험",http://www.daehyunst.com,경기 화성시 팔탄면 버들로 1337-11 (서근리) (주)대현에스티,N/A
더블유게임즈,게임·애니메이션,323명,중견기업,2012.05.01 (14년차),91억 8천만원,6581억 7천만원,김가람,"7,000만원",게임 개발 및 서비스,"국민연금, 건강보험, 고용보험, 산재보험",http://www.doubleugames.com,"서울 강남구 테헤란로 152 (역삼동, 강남파이낸스센터) 13, 16층",N/A
더블유씨피,화학·에너지·환경,"1,029명",외국계(외국 투자기업),2016.10.26 (10년차),168억원,"3,220억 7천만원 (2024.12.31)",최원근,N/A,이차전지용 분리막 제조,"국민연금, 건강보험, 고용보험, 산재보험",http://www.wcp.kr,충북 충주시 대소원면 메가폴리스로 195 (충주메가폴리스산업단지 외국인투자지역),더블유스코프코리아그룹 더블유스코프코리아(주)
덕산네오룩스,그 외 기타 전자부품 제조업,277명 (2024.12.31),중견기업,2014.12.31 (12년차),49억 6천만원 (2024.12.31),"2,122억 5천만원 (2024.12.31)",이범성/이수훈,"3,200만원","HTL(정공수송층), HIL(정공주입층), RED HOST 제조","국민연금, 건강보험, 고용보험, 산재보험",http://www.dsnl.co.kr,"충남 천안시 서북구 입장면 쑥골길 21-32 (유리, 덕산하이메탈주식회사) 덕산네오룩스㈜",덕산홀딩스그룹 덕산하이메탈(주) 덕산산업(주) (주)덕산테코피아 덕산에스지(주) 티그리스인베스트먼트(주) (주)덕산퓨처셀 덕산넵코어스(주) 덕산홀딩스(주) 덕산에테르씨티(주) (주)덕산일렉테라 시리우스홀딩스(주)
덕성,기타 사무지원 서비스업,9명 (2023.02.28),비영리법인,2004.03.02 (22년차),"2억 8,584만원 (2024.02.29)",93억 1천만원 (2024.02.29),조효선,"3,200만원 상세보기","산학협력단/연구개발,전문과학기술","국민연금, 건강보험, 고용보험, 산재보험",http://sanhak.duksung.ac.kr,"서울 도봉구 삼양로144길 33 (쌍문동, 덕성여자대학교 자연과학대학 A동 116호",N/A
데브시스터즈,게임·애니메이션,300명,중견기업,2007 (19년차),-,-,조길현,"3,360만원 상세보기","[쿠키런: 오븐브레이크], [쿠키런: 킹덤], [쿠키런: 모험의탑], [쿠키런: 마녀의성]","국민연금, 건강보험, 고용보험, 산재보험",http://www.devsisters.com,서울 강남구 도산대로 327 (신사동) 15층,N/A
